set,clock,dbm,RSSI,attack
183,2764.49,23,34,0
183,2766.63,24,38,0
184,2768.93,14,39,0
184,2769.98,17,37,0
184,2771.43,20,37,0
184,2773.62,22,34,0
184,2774.75,23,34,0
184,2777.47,24,34,0
185,2779.02,14,38,0
185,2780.19,17,35,0
185,2781.59,20,39,0
185,2784.07,22,32,0
185,2785.94,23,33,0
185,2788.59,24,35,0
186,2790.08,14,39,0
186,2791.34,17,35,0
186,2794.11,20,42,0
186,2796.53,22,34,0
186,2797.89,23,33,0
186,2800.42,24,36,0
187,2801.62,14,39,0
187,2804.32,17,38,0
187,2807.08,20,34,0
187,2809.65,22,34,0
187,2811.48,23,32,0
187,2814.16,24,36,0
188,2815.8,14,44,0
188,2817.55,17,38,0
188,2819.24,20,36,0
188,2821.91,22,34,0
188,2823.54,23,33,0
188,2825.4,24,36,0
189,2826.59,14,41,0
189,2828.29,17,35,0
189,2829.43,20,38,0
189,2830.59,22,34,0
189,2832.31,23,36,0
189,2833.43,24,35,0
190,2836.1,14,39,0
190,2838.64,17,37,0
190,2841.23,20,34,0
190,2843.96,22,35,0
190,2846.74,23,35,0
190,2848.61,24,37,0
191,2850.38,14,39,0
191,2851.72,17,35,0
191,2854.34,20,33,0
191,2855.59,22,33,0
191,2858.2,23,35,0
191,2859.82,24,36,0
192,2861.71,14,38,0
192,2864.34,17,37,0
192,2866.39,20,37,0
192,2868.19,22,33,0
192,2871,23,34,0
192,2872.87,24,37,0
193,2875.37,14,38,0
193,2877.92,17,35,0
193,2880.83,20,33,0
193,2882.75,22,35,0
193,2884.76,23,36,0
193,2887.1,24,37,0
194,2889.06,14,36,0
194,2890.64,17,39,0
194,2891.84,20,34,0
194,2893.9,22,35,0
194,2895.2,23,36,0
194,2898.16,24,35,0
195,2899.32,14,38,0
195,2901.64,17,39,0
195,2904.59,20,39,0
195,2905.7,22,39,0
195,2907.64,23,36,0
195,2910.27,24,37,0
196,2912.27,14,39,0
196,2913.9,17,39,0
196,2916.28,20,33,0
196,2917.79,22,35,0
196,2919.45,23,35,0
196,2920.63,24,36,0
197,2923.5,14,36,0
197,2925.23,17,36,0
197,2926.79,20,35,0
197,2929.41,22,38,0
197,2930.49,23,36,0
197,2933.45,24,39,0
198,2934.62,14,43,0
198,2937.45,17,39,0
198,2939.52,20,33,0
198,2941.95,22,36,0
198,2944.82,23,32,0
198,2947.66,24,34,0
199,2949.56,14,41,0
199,2951.24,17,39,0
199,2954.11,20,34,0
199,2955.57,22,37,0
199,2957.85,23,36,0
199,2958.87,24,34,0
200,2960.06,14,38,0
200,2962.94,17,38,0
200,2964.93,20,34,0
200,2966.22,22,35,0
200,2969.01,23,34,0
200,2970.56,24,34,0
201,2972.94,14,42,0
201,2974.02,17,36,0
201,2975.83,20,36,0
201,2977.79,22,39,0
201,2980.76,23,37,0
201,2981.9,24,35,0
202,2982.97,14,39,0
202,2984.3,17,40,0
202,2985.68,20,33,0
202,2987.19,22,35,0
202,2989.99,23,36,0
202,2991.32,24,35,0
203,2992.96,14,38,0
203,2995.35,17,37,0
203,2997.53,20,33,0
203,3000.23,22,36,0
203,3002.09,23,33,0
203,3003.6,24,35,0
204,3006.34,14,39,0
204,3008.56,17,41,0
204,3009.94,20,34,0
204,3012.43,22,36,0
204,3014.26,23,34,0
204,3016.47,24,34,0
205,3018.1,14,38,0
205,3019.59,17,38,0
205,3022.34,20,34,0
205,3024.84,22,35,0
205,3026.44,23,33,0
205,3029.04,24,36,0
206,3030.19,14,40,0
206,3031.49,17,38,0
206,3033.86,20,34,0
206,3035.61,22,36,0
206,3038.5,23,35,0
206,3040.41,24,40,0
207,3042.87,14,37,0
207,3045.55,17,40,0
207,3047.09,20,34,0
207,3049.45,22,37,0
207,3051.28,23,32,0
207,3053.58,24,38,0
208,3055.81,14,41,0
208,3057.19,17,38,0
208,3059.91,20,34,0
208,3061.83,22,34,0
208,3064.48,23,35,0
208,3066.95,24,35,0
209,3068.48,14,37,0
209,3069.56,17,39,0
209,3071.63,20,34,0
209,3072.64,22,35,0
209,3074.73,23,41,0
209,3076.95,24,35,0
210,3078.7,14,40,0
210,3081.02,17,38,0
210,3082.68,20,33,0
210,3085.2,22,35,0
210,3086.78,23,33,0
210,3089.5,24,34,0
211,3091.47,14,41,0
211,3092.57,17,42,0
211,3094.77,20,35,0
211,3097.66,22,37,0
211,3099.62,23,33,0
211,3102.62,24,36,0
212,3104.59,14,40,0
212,3106.08,17,38,0
212,3108.14,20,42,0
212,3110.55,22,38,0
212,3112.93,23,35,0
212,3114.19,24,38,0
213,3116.74,14,38,0
213,3118.08,17,39,0
213,3120.85,20,40,0
213,3122.94,22,35,0
213,3125.84,23,33,0
213,3127.48,24,34,0
214,3130.32,14,40,0
214,3133.11,17,39,0
214,3135.21,20,36,0
214,3137.28,22,36,0
214,3140.12,23,33,0
214,3142.28,24,34,0
215,3143.96,14,38,0
215,3145.43,17,38,0
215,3147.35,20,37,0
215,3149.88,22,35,0
215,3151.3,23,33,0
215,3153.8,24,34,0
216,3156.55,14,36,0
216,3159.28,17,38,0
216,3161.91,20,37,0
216,3163.42,22,41,0
216,3165.47,23,33,0
216,3167.55,24,35,0
217,3169.21,14,36,0
217,3171.26,17,37,0
217,3173.98,20,37,0
217,3176.85,22,36,0
217,3178.62,23,32,0
217,3181.16,24,39,0
218,3183.9,14,41,0
218,3185.01,17,39,0
218,3187.71,20,38,0
218,3190.05,22,36,0
218,3191.27,23,32,0
218,3192.73,24,36,0
219,3194.04,14,39,0
219,3196.85,17,39,0
219,3199.64,20,36,0
219,3202.54,22,35,0
219,3203.93,23,35,0
219,3206.62,24,38,0
220,3209.41,14,39,0
220,3211.92,17,40,0
220,3213.66,20,37,0
220,3216.19,22,34,0
220,3218.27,23,32,0
220,3219.62,24,34,0
221,3220.92,14,42,0
221,3223.83,17,38,0
221,3226.65,20,38,0
221,3229.06,22,35,0
221,3231.03,23,35,0
221,3233.96,24,35,0
222,3236.04,14,38,0
222,3237.36,17,43,0
222,3239.57,20,38,0
222,3242.1,22,35,0
222,3244.24,23,32,0
222,3246.77,24,38,0
223,3248.95,14,38,0
223,3251.78,17,39,0
223,3254.56,20,37,0
223,3255.83,22,35,0
223,3257.31,23,33,0
223,3260.01,24,35,0
224,3261.57,14,39,0
224,3264.23,17,38,0
224,3266.1,20,36,0
224,3268.97,22,34,0
224,3270.21,23,33,0
224,3271.9,24,33,0
225,3273.47,14,43,0
225,3275.48,17,40,0
225,3276.99,20,32,0
225,3278.16,22,34,0
225,3279.41,23,33,0
225,3281.59,24,33,0
226,3284.15,14,38,0
226,3286.75,17,38,0
226,3289.56,20,34,0
226,3291.83,22,35,0
226,3294.59,23,33,0
226,3296.05,24,37,0
227,3297.68,14,39,0
227,3300.27,17,36,0
227,3302.3,20,35,0
227,3303.37,22,35,0
227,3305.56,23,35,0
227,3307.05,24,36,0
228,3308.22,14,42,0
228,3310.9,17,41,0
228,3313.23,20,35,0
228,3315.73,22,34,0
228,3317.82,23,33,0
228,3319.28,24,33,0
229,3321,14,39,0
229,3322.24,17,37,0
229,3324.96,20,33,0
229,3327.3,22,33,0
229,3329.1,23,34,0
229,3330.79,24,43,0
230,3332.19,14,39,0
230,3334.57,17,40,0
230,3337.14,20,33,0
230,3338.45,22,34,0
230,3340.32,23,33,0
230,3341.59,24,41,0
231,3343.36,14,43,0
231,3345.13,17,40,0
231,3347.19,20,36,0
231,3350.09,22,35,0
231,3352.93,23,33,0
231,3354.84,24,37,0
232,3356.13,14,41,0
232,3357.51,17,38,0
232,3358.61,20,35,0
232,3361.38,22,34,0
232,3362.53,23,35,0
232,3364.75,24,37,0
233,3366.3,14,40,0
233,3367.75,17,40,0
233,3369,20,33,0
233,3370.65,22,34,0
233,3371.95,23,33,0
233,3373.17,24,35,0
234,3374.23,14,41,0
234,3375.97,17,40,0
234,3377.39,20,34,0
234,3379.87,22,34,0
234,3381.97,23,33,0
234,3384.15,24,33,0
235,3386.23,14,39,0
235,3387.98,17,40,0
235,3389.65,20,34,0
235,3391.32,22,35,0
235,3393.64,23,36,0
235,3395,24,33,0
236,3396.69,14,41,0
236,3397.99,17,40,0
236,3399.26,20,35,0
236,3400.37,22,34,0
236,3402.72,23,34,0
236,3403.91,24,35,0
237,3406.65,14,39,0
237,3409.49,17,37,0
237,3411.02,20,35,0
237,3413.25,22,34,0
237,3414.39,23,35,0
237,3416.86,24,34,0
238,3418.33,14,38,0
238,3419.48,17,37,0
238,3421.33,20,32,0
238,3422.56,22,34,0
238,3424.35,23,36,0
238,3427,24,34,0
239,3429.2,14,40,0
239,3431.99,17,41,0
239,3434.62,20,32,0
239,3437.36,22,35,0
239,3439.98,23,35,0
239,3442.3,24,32,0
240,3443.43,14,38,0
240,3446.05,17,38,0
240,3448.45,20,34,0
240,3451.22,22,34,0
240,3453.34,23,34,0
240,3456.05,24,35,0
241,3458.07,14,38,0
241,3461.06,17,41,0
241,3463.04,20,35,0
241,3465.61,22,35,0
241,3467.37,23,34,0
241,3470.29,24,32,0
242,3471.65,14,41,0
242,3473.62,17,40,0
242,3476.2,20,33,0
242,3478.73,22,34,0
242,3481.38,23,34,0
242,3484.1,24,34,0
243,3486.48,14,34,0
243,3488.08,17,40,0
243,3490.85,20,35,0
243,3492.15,22,34,0
243,3493.91,23,35,0
243,3495.8,24,32,0
244,3497.27,14,42,0
244,3498.64,17,40,0
244,3500.67,20,34,0
244,3501.84,22,35,0
244,3502.89,23,33,0
244,3505.05,24,32,0
245,3506.7,14,40,0
245,3508.94,17,41,0
245,3510.09,20,34,0
245,3512.06,22,35,0
245,3514.81,23,32,0
245,3516.76,24,33,0
246,3518.06,14,38,0
246,3519.98,17,36,0
246,3521.24,20,35,0
246,3523.64,22,34,0
246,3526.34,23,32,0
246,3528.63,24,33,0
247,3529.79,14,35,0
247,3532.48,17,41,0
247,3534.65,20,36,0
247,3537.33,22,33,0
247,3538.5,23,32,0
247,3540.63,24,33,0
248,3542.66,14,38,0
248,3543.8,17,40,0
248,3545.69,20,37,0
248,3548.49,22,34,0
248,3551,23,32,0
248,3552.6,24,32,0
249,3553.68,14,39,0
249,3554.68,17,42,0
249,3557.14,20,34,0
249,3559.81,22,32,0
249,3561.8,23,31,0
249,3563.84,24,32,0
250,3566.3,14,39,0
250,3567.42,17,37,0
250,3569.83,20,34,0
250,3571.49,22,33,0
250,3572.75,23,32,0
250,3574.61,24,33,0
251,3576.9,14,41,0
251,3579.31,17,38,0
251,3581.5,20,33,0
251,3584.45,22,34,0
251,3586.88,23,31,0
251,3588.36,24,33,0
252,3590.13,14,39,0
252,3592.06,17,41,0
252,3594.6,20,34,0
252,3595.72,22,33,0
252,3598.36,23,34,0
252,3599.7,24,34,0
253,3601.43,14,39,0
253,3603.25,17,40,0
253,3606.07,20,34,0
253,3607.31,22,33,0
253,3608.36,23,34,0
253,3610.56,24,34,0
254,3612.02,14,39,0
254,3614.6,17,41,0
254,3616.67,20,36,0
254,3617.92,22,34,0
254,3619.21,23,32,0
254,3621.9,24,32,0
255,3623.96,14,35,0
255,3626.91,17,38,0
255,3628.19,20,34,0
255,3630.39,22,32,0
255,3632.07,23,32,0
255,3634.79,24,32,0
256,3637.25,14,32,0
256,3640.07,17,43,0
256,3642.87,20,32,0
256,3645.7,22,33,0
256,3647.07,23,32,0
256,3649.82,24,32,0
257,3651.13,14,36,0
257,3653.32,17,37,0
257,3655.33,20,35,0
257,3656.5,22,32,0
257,3658.18,23,32,0
257,3660.29,24,33,0
258,3663.11,14,32,0
258,3664.78,17,37,0
258,3666.65,20,34,0
258,3669.08,22,33,0
258,3671.8,23,32,0
258,3674.43,24,33,0
259,3675.83,14,41,0
259,3678.4,17,41,0
259,3680.29,20,44,0
259,3681.83,22,34,0
259,3683.21,23,33,0
259,3684.23,24,33,0
260,3685.79,14,35,0
260,3687.26,17,37,0
260,3688.5,20,35,0
260,3690.21,22,33,0
260,3692.31,23,33,0
260,3694.56,24,34,0
261,3696.52,14,38,0
261,3698.6,17,38,0
261,3700.65,20,34,0
261,3702.02,22,34,0
261,3703.64,23,36,0
261,3705.91,24,34,0
262,3706.99,14,34,0
262,3708.21,17,40,0
262,3709.59,20,32,0
262,3711.43,22,34,0
262,3713.37,23,39,0
262,3715.48,24,33,0
263,3717.99,14,45,0
263,3719.02,17,38,0
263,3720.28,20,35,0
263,3722.2,22,34,0
263,3724.49,23,34,0
263,3725.7,24,33,0
264,3726.81,14,39,0
264,3729.43,17,39,0
264,3731.86,20,35,0
264,3734.46,22,34,0
264,3736.82,23,35,0
264,3739.62,24,41,0
265,3741.56,14,38,0
265,3744.25,17,44,0
265,3746.89,20,34,0
265,3749.38,22,34,0
265,3751.32,23,37,0
265,3754.32,24,35,0
266,3756.81,14,32,0
266,3759.56,17,37,0
266,3761.85,20,35,0
266,3762.88,22,33,0
266,3764.87,23,34,0
266,3766.59,24,37,0
267,3768.2,14,36,0
267,3769.94,17,41,0
267,3772.66,20,33,0
267,3774.27,22,36,0
267,3777.21,23,33,0
267,3779.29,24,36,0
268,3780.29,14,33,0
268,3781.96,17,39,0
268,3784.66,20,35,0
268,3787.22,22,34,0
268,3789.6,23,35,0
268,3791.19,24,33,0
269,3792.2,14,39,0
269,3793.72,17,39,0
269,3795.5,20,34,0
269,3797.05,22,34,0
269,3799.04,23,33,0
269,3800.56,24,35,0
270,3802.4,14,36,0
270,3804.14,17,39,0
270,3806.05,20,32,0
270,3808.63,22,33,0
270,3810.67,23,33,0
270,3813.4,24,34,0
271,3814.65,14,40,0
271,3817.31,17,40,0
271,3818.58,20,35,0
271,3821.18,22,34,0
271,3822.39,23,31,0
271,3823.49,24,35,0
272,3825,14,35,0
272,3827.2,17,39,0
272,3829.01,20,33,0
272,3830.02,22,34,0
272,3831.11,23,35,0
272,3833.59,24,36,0
273,3835.71,14,36,0
273,3838.34,17,37,0
273,3839.81,20,34,0
273,3841.4,22,34,0
273,3843.5,23,33,0
273,3846.45,24,33,0
274,3848.84,14,32,0
274,3850.58,17,38,0
274,3853.48,20,34,0
274,3854.7,22,35,0
274,3856.76,23,31,0
274,3859.74,24,32,0
275,3862.19,14,38,0
275,3863.2,17,38,0
275,3865.29,20,33,0
275,3867.39,22,34,0
275,3869.11,23,33,0
275,3871.2,24,33,0
276,3873.52,14,32,0
276,3875.63,17,41,0
276,3877.31,20,34,0
276,3879.27,22,34,0
276,3880.64,23,33,0
276,3883.43,24,34,0
277,3884.66,14,35,0
277,3887.31,17,38,0
277,3888.96,20,34,0
277,3891.78,22,34,0
277,3893.49,23,31,0
277,3894.69,24,34,0
278,3897.64,14,38,0
278,3898.79,17,40,0
278,3901.11,20,36,0
278,3903.69,22,33,0
278,3906.17,23,35,0
278,3908.5,24,34,0
279,3909.73,14,39,0
279,3912.45,17,36,0
279,3915.2,20,32,0
279,3917.77,22,34,0
279,3920.28,23,35,0
279,3922.75,24,33,0
280,3925.25,14,46,0
280,3927.58,17,38,0
280,3930.47,20,34,0
280,3932.47,22,34,0
280,3935,23,33,0
280,3936.36,24,37,0
281,3939.13,14,32,0
281,3941.15,17,37,0
281,3943.08,20,35,0
281,3944.18,22,35,0
281,3945.75,23,35,0
281,3947.35,24,34,0
282,3949.27,14,38,0
282,3951.01,17,40,0
282,3952.23,20,35,0
282,3954.33,22,34,0
282,3956.85,23,35,0
282,3959.48,24,33,0
283,3961.01,14,35,0
283,3962.25,17,38,0
283,3964.63,20,34,0
283,3966.77,22,35,0
283,3967.98,23,35,0
283,3970.73,24,34,0
284,3972.3,14,35,0
284,3973.72,17,40,0
284,3975.16,20,34,0
284,3977.02,22,35,0
284,3978.09,23,34,0
284,3979.88,24,34,0
285,3980.92,14,35,0
285,3982.22,17,41,0
285,3985.15,20,35,0
285,3987.87,22,35,0
285,3990.72,23,34,0
285,3993.68,24,37,0
286,3996.08,14,33,0
286,3997.6,17,38,0
286,3998.97,20,38,0
286,4000.19,22,35,0
286,4001.66,23,31,0
286,4003.24,24,34,0
287,4004.26,14,33,0
287,4005.7,17,38,0
287,4006.98,20,34,0
287,4009.3,22,40,0
287,4012.23,23,33,0
287,4014.37,24,35,0
288,4016.46,14,37,0
288,4018.26,17,39,0
288,4019.65,20,34,0
288,4021.82,22,34,0
288,4024.66,23,33,0
288,4026.95,24,34,0
289,4029.64,14,40,0
289,4030.78,17,41,0
289,4032.16,20,34,0
289,4034.92,22,35,0
289,4036.43,23,37,0
289,4039.03,24,33,0
290,4041.32,14,32,0
290,4043.52,17,41,0
290,4044.73,20,34,0
290,4046.97,22,41,0
290,4048.41,23,35,0
290,4051.25,24,33,0
291,4054.11,14,40,0
291,4056.49,17,42,0
291,4058.26,20,36,0
291,4060.84,22,34,0
291,4061.87,23,34,0
291,4063.13,24,35,0
292,4065.79,14,38,0
292,4066.96,17,37,0
292,4068.44,20,32,0
292,4070.41,22,34,0
292,4071.87,23,34,0
292,4072.88,24,36,0
293,4075.31,14,37,0
293,4077.74,17,39,0
293,4079.03,20,35,0
293,4081.75,22,34,0
293,4083.13,23,36,0
293,4085.35,24,33,0
294,4087.66,14,35,0
294,4089.37,17,39,0
294,4090.64,20,32,0
294,4093.13,22,35,0
294,4095.3,23,34,0
294,4098.26,24,33,0
295,4099.71,14,32,0
295,4101.7,17,38,0
295,4104.05,20,36,0
295,4105.89,22,34,0
295,4108.14,23,35,0
295,4109.63,24,33,0
296,4110.7,14,35,0
296,4112.25,17,41,0
296,4113.97,20,37,0
296,4115.68,22,35,0
296,4118.35,23,35,0
296,4119.64,24,35,0
297,4122.53,14,41,0
297,4124.12,17,39,0
297,4125.43,20,36,0
297,4126.46,22,34,0
297,4128.06,23,32,0
297,4129.2,24,37,0
298,4132.06,14,37,0
298,4133.63,17,38,0
298,4135.88,20,36,0
298,4137.12,22,34,0
298,4139.11,23,36,0
298,4140.37,24,34,0
299,4141.65,14,35,0
299,4144.48,17,43,0
299,4145.82,20,35,0
299,4147.22,22,34,0
299,4149.88,23,34,0
299,4151.11,24,35,0
300,4152.77,14,35,0
300,4153.88,17,38,0
300,4155.94,20,35,0
300,4157.87,22,34,0
300,4159.11,23,34,0
300,4160.12,24,33,0
301,4162.48,14,36,0
301,4164.32,17,39,0
301,4166.85,20,37,0
301,4169.23,22,39,0
301,4171.69,23,34,0
301,4174.51,24,34,0
302,4177.47,14,37,0
302,4180.29,17,39,0
302,4182.84,20,36,0
302,4184.08,22,38,0
302,4186.3,23,33,0
302,4187.87,24,36,0
303,4188.97,14,39,0
303,4190.88,17,41,0
303,4192.94,20,36,0
303,4194.72,22,34,0
303,4195.95,23,33,0
303,4197.01,24,33,0
304,4198.15,14,36,0
304,4199.97,17,38,0
304,4201.81,20,35,0
304,4203.18,22,38,0
304,4205.48,23,34,0
304,4208.4,24,32,0
305,4210.68,14,35,0
305,4213.6,17,42,0
305,4215.67,20,36,0
305,4218.51,22,34,0
305,4221.26,23,33,0
305,4222.62,24,32,0
306,4225.26,14,36,0
306,4227.05,17,40,0
306,4228.63,20,34,0
306,4231.08,22,33,0
306,4232.51,23,35,0
306,4233.64,24,33,0
307,4234.97,14,33,0
307,4237.94,17,39,0
307,4239.7,20,33,0
307,4241.53,22,36,0
307,4243.21,23,36,0
307,4245.18,24,41,0
308,4246.31,14,36,0
308,4247.81,17,36,0
308,4249.06,20,32,0
308,4251.36,22,34,0
308,4253.11,23,32,0
308,4256.01,24,35,0
309,4258.15,14,40,0
309,4260.13,17,38,0
309,4262.27,20,32,0
309,4265.06,22,35,0
309,4267.25,23,36,0
309,4270.07,24,33,0
310,4271.77,14,44,0
310,4273.24,17,40,0
310,4275.41,20,33,0
310,4276.84,22,36,0
310,4279.1,23,34,0
310,4280.81,24,33,0
311,4282.6,14,37,0
311,4284.11,17,39,0
311,4287.03,20,39,0
311,4289.44,22,34,0
311,4291.46,23,36,0
311,4293.19,24,35,0
312,4294.42,14,43,0
312,4296.1,17,39,0
312,4298.49,20,37,0
312,4300.24,22,35,0
312,4301.73,23,34,0
312,4304.28,24,36,0
313,4306.39,14,46,0
313,4308.21,17,39,0
313,4310.15,20,36,0
313,4312.22,22,34,0
313,4313.65,23,33,0
313,4316.09,24,33,0
314,4318.87,14,45,0
314,4321.32,17,38,0
314,4322.65,20,36,0
314,4324,22,33,0
314,4325.83,23,32,0
314,4328.45,24,33,0
315,4330.28,14,37,0
315,4332.11,17,39,0
315,4333.7,20,37,0
315,4335.95,22,33,0
315,4337.06,23,34,0
315,4339.75,24,32,0
316,4341.3,14,37,0
316,4344.2,17,39,0
316,4346.4,20,35,0
316,4348.01,22,35,0
316,4350.23,23,35,0
316,4352.77,24,34,0
317,4355.7,14,37,0
317,4357.78,17,35,0
317,4360.08,20,36,0
317,4361.7,22,35,0
317,4364.17,23,35,0
317,4366.49,24,34,0
318,4369.15,14,48,0
318,4371.41,17,38,0
318,4373.46,20,35,0
318,4374.93,22,35,0
318,4377.23,23,34,0
318,4379.73,24,35,0
319,4382.35,14,45,0
319,4384.09,17,38,0
319,4385.92,20,44,0
319,4388.71,22,35,0
319,4391.7,23,42,0
319,4393.51,24,33,0
320,4395.94,14,41,0
320,4397.53,17,42,0
320,4398.68,20,33,0
320,4400.56,22,35,0
320,4403.54,23,35,0
320,4405.34,24,36,0
321,4407.71,14,37,0
321,4409.42,17,38,0
321,4411.43,20,33,0
321,4412.6,22,32,0
321,4414.83,23,33,0
321,4416.09,24,36,0
322,4418.1,14,34,0
322,4420.55,17,37,0
322,4422.59,20,34,0
322,4424,22,39,0
322,4426.96,23,35,0
322,4428.78,24,40,0
323,4430.9,14,40,0
323,4432.48,17,40,0
323,4434.83,20,33,0
323,4436.88,22,36,0
323,4439.35,23,34,0
323,4441.25,24,33,0
324,4444.16,14,37,0
324,4446.14,17,38,0
324,4448.87,20,46,0
324,4450.31,22,34,0
324,4451.54,23,35,0
324,4453.09,24,35,0
325,4454.18,14,37,0
325,4455.77,17,37,0
325,4458.66,20,34,0
325,4460.5,22,34,0
325,4462.55,23,34,0
325,4464.76,24,34,0
326,4467.13,14,40,0
326,4468.71,17,41,0
326,4471.26,20,41,0
326,4474.22,22,34,0
326,4475.92,23,35,0
326,4478.86,24,36,0
327,4480.01,14,40,0
327,4481.57,17,39,0
327,4484.42,20,33,0
327,4486.54,22,33,0
327,4489.33,23,35,0
327,4491.56,24,37,0
328,4493.6,14,43,0
328,4495.65,17,38,0
328,4498.05,20,33,0
328,4500,22,32,0
328,4501.97,23,37,0
328,4504.63,24,35,0
329,4505.69,14,34,0
329,4507.27,17,38,0
329,4508.55,20,33,0
329,4510.73,22,36,0
329,4511.96,23,34,0
329,4513.62,24,35,0
330,4516.17,14,36,0
330,4518.95,17,40,0
330,4520.66,20,45,0
330,4521.96,22,31,0
330,4523.44,23,34,0
330,4526.36,24,35,0
331,4527.72,14,37,0
331,4529.79,17,37,0
331,4530.91,20,35,0
331,4531.97,22,36,0
331,4533.66,23,34,0
331,4535.51,24,36,0
332,4537.98,14,37,0
332,4540.98,17,41,0
332,4543.88,20,37,0
332,4546.52,22,34,0
332,4548.17,23,34,0
332,4549.57,24,35,0
333,4550.59,14,39,0
333,4552.31,17,38,0
333,4553.75,20,36,0
333,4555.04,22,35,0
333,4557.82,23,37,0
333,4560.14,24,35,0
334,4562.33,14,37,0
334,4565.22,17,41,0
334,4567.23,20,38,0
334,4568.83,22,34,0
334,4571.65,23,34,0
334,4574.09,24,34,0
335,4576.64,14,43,0
335,4578.21,17,38,0
335,4581.17,20,35,0
335,4583.46,22,33,0
335,4584.58,23,36,0
335,4585.89,24,37,0
336,4588.24,14,40,0
336,4590.57,17,41,0
336,4592.89,20,49,0
336,4595.23,22,31,0
336,4597.88,23,37,0
336,4600.44,24,35,0
337,4602.96,14,37,0
337,4604.69,17,41,0
337,4607.64,20,33,0
337,4610.2,22,34,0
337,4611.53,23,34,0
337,4613.4,24,35,0
338,4614.53,14,40,0
338,4615.96,17,38,0
338,4617.52,20,34,0
338,4618.79,22,34,0
338,4620.66,23,34,0
338,4621.87,24,36,0
339,4624.51,14,41,0
339,4626.91,17,39,0
339,4628.95,20,37,0
339,4630.84,22,32,0
339,4632.51,23,34,0
339,4635.06,24,34,0
340,4637.07,14,39,0
340,4639.36,17,38,0
340,4641.64,20,35,0
340,4644.42,22,34,0
340,4645.5,23,36,0
340,4647.04,24,33,0
341,4649.77,14,43,0
341,4651.83,17,39,0
341,4654.68,20,34,0
341,4657.23,22,35,0
341,4658.97,23,35,0
341,4660.65,24,35,0
342,4662.58,14,42,0
342,4664.86,17,39,0
342,4667.76,20,37,0
342,4670.01,22,36,0
342,4671.45,23,33,0
342,4673.31,24,32,0
343,4674.74,14,34,0
343,4676.09,17,37,0
343,4678.89,20,36,0
343,4680.81,22,33,0
343,4682.21,23,32,0
343,4683.51,24,32,0
344,4686.11,14,37,0
344,4688.18,17,36,0
344,4689.26,20,33,0
344,4690.35,22,36,0
344,4692,23,33,0
344,4694.89,24,34,0
345,4696.61,14,37,0
345,4697.66,17,36,0
345,4699.65,20,33,0
345,4701.78,22,37,0
345,4703.2,23,34,0
345,4705.11,24,31,0
346,4706.17,14,40,0
346,4709.01,17,35,0
346,4710.84,20,33,0
346,4712.46,22,36,0
346,4713.89,23,34,0
346,4715.42,24,33,0
347,4718.1,14,36,0
347,4720.68,17,37,0
347,4722.23,20,33,0
347,4724.45,22,32,0
347,4727.43,23,33,0
347,4729.73,24,34,0
348,4732.38,14,37,0
348,4733.97,17,39,0
348,4735.42,20,33,0
348,4737.05,22,34,0
348,4739.64,23,35,0
348,4742.45,24,32,0
349,4744.75,14,39,0
349,4746.52,17,39,0
349,4748.27,20,33,0
349,4750.77,22,33,0
349,4752.6,23,31,0
349,4754.39,24,32,0
350,4756.78,14,40,0
350,4758.99,17,36,0
350,4760.94,20,36,0
350,4763.94,22,34,0
350,4766.27,23,36,0
350,4768.77,24,33,0
351,4769.93,14,40,0
351,4772.9,17,36,0
351,4774.68,20,35,0
351,4777.09,22,37,0
351,4779.27,23,32,0
351,4780.98,24,34,0
352,4783.06,14,37,0
352,4785.53,17,37,0
352,4786.84,20,37,0
352,4788.63,22,34,0
352,4791.22,23,32,0
352,4793.1,24,33,0
353,4795.11,14,34,0
353,4798.03,17,35,0
353,4799.85,20,33,0
353,4802.36,22,33,0
353,4804.11,23,32,0
353,4805.35,24,33,0
354,4808.15,14,39,0
354,4810.87,17,37,0
354,4813.46,20,34,0
354,4816.3,22,35,0
354,4818.79,23,32,0
354,4820.71,24,35,0
355,4822.16,14,35,0
355,4824.31,17,35,0
355,4826.62,20,37,0
355,4828.19,22,36,0
355,4829.47,23,33,0
355,4832.46,24,32,0
356,4834.9,14,42,0
356,4836.18,17,36,0
356,4837.95,20,32,0
356,4839.22,22,40,0
356,4841.07,23,35,0
356,4842.47,24,34,0
357,4844.11,14,45,0
357,4846.34,17,39,0
357,4849.24,20,34,0
357,4850.41,22,34,0
357,4852.57,23,32,0
357,4853.87,24,35,0
358,4855.45,14,43,0
358,4857.73,17,37,0
358,4859.45,20,34,0
358,4860.71,22,34,0
358,4862.22,23,35,0
358,4864.7,24,34,0
359,4867.12,14,37,0
359,4869.72,17,39,0
359,4872.34,20,34,0
359,4875.3,22,34,0
359,4877.61,23,33,0
359,4880.22,24,35,0
360,4883.07,14,43,0
360,4885.97,17,36,0
360,4887.05,20,35,0
360,4889.41,22,34,0
360,4890.79,23,37,0
360,4892.6,24,34,0
361,4894.56,14,34,0
361,4896.6,17,40,0
361,4898.04,20,34,0
361,4900.81,22,33,0
361,4902.57,23,38,0
361,4904.33,24,35,0
362,4905.46,14,37,0
362,4908.34,17,37,0
362,4910.14,20,35,0
362,4911.8,22,34,0
362,4913.88,23,35,0
362,4915.72,24,33,0
363,4917.6,14,39,0
